tahun,bulan,kode_prov_baru,kode_kab_baru,jenis_akomodasi,kelas_akomodasi,room,bed,room_yesterday,room_in,room_out,wna_yesterday,wni_yesterday,wna_in,wni_in,wna_out,wni_out
2023,9,74,11,2,1,759,759,84,87,84,0,157,0,162,0,157
2023,9,74,12,2,1,601,1200,32,83,87,0,52,0,138,0,143
2023,9,74,14,2,1,930,930,40,39,39,0,54,0,53,0,53
2023,9,74,15,2,1,120,120,0,4,4,0,0,0,8,0,8
2023,9,74,71,2,1,5817,6942,1241,1295,1282,0,1644,0,1746,0,1737
2023,9,74,72,2,1,3888,5292,533,527,526,0,780,0,681,0,677
2023,9,74,01,2,2,570,630,0,11,11,0,0,0,22,0,22
2023,9,74,02,2,2,4711,7207,625,418,416,0,1061,0,699,0,697
2023,9,74,03,2,2,2655,3256,242,247,242,0,450,0,458,0,450
2023,9,74,04,2,2,8160,10455,2259,1948,1902,0,4398,0,3684,0,3577
2023,9,74,05,2,2,1035,1035,317,317,317,0,620,0,620,0,620
2023,9,74,06,2,2,540,720,15,15,15,0,33,0,33,0,33
2023,9,74,07,2,2,8175,9750,555,277,282,0,557,0,279,0,284
2023,9,74,08,2,2,4080,10920,930,726,718,2,1488,2,1192,2,1184
2023,9,74,09,2,2,2295,2835,396,189,182,0,465,0,247,0,239
2023,9,74,10,2,2,2808,3371,581,452,441,0,624,0,495,0,484
2023,9,74,11,2,2,2097,2097,324,338,324,0,577,0,606,0,577
2023,9,74,12,2,2,1140,2280,130,147,147,0,234,0,259,0,260
2023,9,74,13,2,2,330,390,61,34,34,0,61,0,34,0,34
2023,9,74,14,2,2,360,360,1,0,1,0,1,0,0,0,1
2023,9,74,15,2,2,540,540,0,35,35,0,0,0,70,0,70
2023,9,74,71,2,2,26936,29580,8937,7062,6966,0,10061,0,8611,0,8454
2023,9,74,72,2,2,8902,11568,2448,2433,2391,0,3433,0,3361,0,3312
2023,9,74,03,2,3,870,1350,41,42,41,0,78,0,67,0,63
2023,9,74,04,2,3,1620,1740,326,334,326,0,598,0,614,0,598
2023,9,74,05,2,3,900,1200,95,95,95,0,190,0,190,0,190
2023,9,74,06,2,3,810,1020,85,85,85,0,85,0,85,0,85
2023,9,74,07,2,3,3671,5067,112,112,112,0,112,0,112,0,112
2023,9,74,08,2,3,2280,4620,750,544,538,10,1326,6,940,8,912
2023,9,74,09,2,3,1170,1170,10,10,10,0,10,0,10,0,10
2023,9,74,71,2,3,11550,12810,3529,3060,3067,0,4740,0,4011,0,4005
2023,9,74,72,2,3,4726,7014,1057,498,478,0,1605,0,610,0,603
2023,9,74,71,2,4,2640,3990,206,136,130,0,398,0,258,0,246
2023,9,74,72,2,4,4500,6750,402,399,402,0,492,0,489,0,492
2023,9,75,01,1,1,1140,1680,101,101,101,0,202,0,202,0,202
2023,9,75,71,1,1,2190,2730,936,708,682,152,1151,28,926,15,902
2023,9,75,71,1,2,2700,4350,2431,1248,1258,58,5937,27,2258,26,2230
2023,9,75,71,1,3,4650,6750,2798,1689,1707,64,5581,37,3160,35,3164
2023,9,75,71,1,4,5730,8730,2996,1892,1888,514,5306,143,3459,108,3468
2023,9,75,01,2,1,1282,1282,235,213,205,0,385,0,350,0,337
2023,9,75,02,2,1,2161,2161,641,192,184,0,507,0,201,0,201
2023,9,75,03,2,1,1399,1598,463,483,470,0,926,0,966,0,939
2023,9,75,71,2,1,979,1188,49,49,49,0,75,0,75,0,75
2023,9,75,01,2,2,4320,6600,834,566,576,0,1622,0,1160,0,1174
2023,9,75,02,2,2,3950,3950,747,303,296,0,848,0,347,0,331
2023,9,75,03,2,2,5905,8741,1069,1289,1237,0,2066,0,2584,0,2449
2023,9,75,05,2,2,1795,1596,214,247,244,0,428,0,495,0,486
2023,9,75,71,2,2,13113,15400,2447,2203,2147,0,4386,0,4194,0,4087
2023,9,75,01,2,3,780,960,96,99,96,0,149,0,152,0,149
2023,9,75,02,2,3,750,750,28,6,5,0,28,0,6,0,5
2023,9,75,03,2,3,1800,2040,968,974,968,0,1932,0,1928,0,1912
2023,9,75,71,2,3,10221,13047,2527,1893,1803,9,4358,6,3340,6,3147
2023,9,75,71,2,4,1410,2250,477,140,140,5,932,3,268,3,268
2023,9,76,02,1,1,1440,2340,228,120,113,0,455,0,239,0,225
2023,9,76,01,1,2,930,1170,301,108,106,0,598,0,199,0,196
2023,9,76,02,1,2,600,900,82,83,82,0,152,0,154,0,152
2023,9,76,04,1,2,1200,1320,322,324,322,0,644,0,648,0,644
2023,9,76,02,1,3,1200,2400,744,766,744,9,1472,5,1512,5,1472
2023,9,76,04,1,3,3930,6210,1091,1004,1091,0,2182,0,2008,0,2182
2023,9,76,02,2,1,870,1140,142,142,140,0,210,0,209,0,208
2023,9,76,03,2,1,1866,2631,72,52,51,0,115,0,83,0,80
2023,9,76,04,2,1,917,997,91,86,83,0,180,0,170,0,164
2023,9,76,05,2,1,150,300,52,53,52,0,66,0,70,0,66
2023,9,76,01,2,2,2026,3114,556,410,381,0,903,0,796,0,747
2023,9,76,02,2,2,3390,5310,916,891,870,0,1818,0,1783,0,1740
2023,9,76,03,2,2,2783,3938,392,281,281,4,668,2,473,2,473
2023,9,76,04,2,2,6463,11613,1157,1069,1079,0,2283,0,2117,0,2131
2023,9,76,05,2,2,4817,8464,1444,1315,1314,0,2843,0,2559,0,2561
2023,9,76,06,2,2,870,1110,258,178,171,0,410,0,246,0,240
2023,9,76,01,2,3,750,750,0,0,0,0,0,0,0,0,0
2023,9,76,02,2,3,870,1380,143,142,143,0,343,0,343,0,343
2023,9,76,03,2,3,1620,2550,255,203,195,0,559,25,406,25,359
2023,9,76,04,2,3,8407,13595,2599,2460,2448,0,5194,0,4911,0,4891
2023,9,76,05,2,3,2400,3720,413,276,273,0,675,0,450,0,445
2023,9,76,06,2,3,1890,1980,283,263,264,0,421,0,379,0,380
2023,9,76,02,2,4,1350,1800,204,196,204,0,377,0,364,0,377
2023,9,76,04,2,4,4590,6750,77,78,77,0,153,0,156,0,153
2023,9,81,04,1,1,1800,2340,0,184,184,0,0,0,368,0,368
2023,9,81,71,1,1,6600,8940,2944,1900,1896,334,3744,206,2764,184,2772
2023,9,81,03,1,2,780,600,112,60,58,0,194,0,120,0,116
2023,9,81,71,1,2,12990,19500,5118,3006,2976,274,6939,91,4607,94,4626
2023,9,81,02,1,3,1680,2160,366,162,158,0,732,0,324,0,316
2023,9,81,03,1,3,1680,1470,38,39,38,0,66,0,67,0,66
2023,9,81,71,1,3,11640,15570,2847,1450,1395,407,3526,166,1782,157,1799
2023,9,81,03,1,4,2850,3930,1337,658,684,284,1909,111,1081,112,1100
2023,9,81,71,1,4,7530,12900,5262,2853,2953,445,6018,260,2598,247,2717
2023,9,81,01,2,1,903,1153,95,78,76,0,95,0,78,0,76
2023,9,81,02,2,1,480,960,28,28,28,0,32,0,32,0,32
2023,9,81,03,2,1,4723,6736,291,207,205,0,404,0,295,0,291
2023,9,81,04,2,1,1566,1566,0,158,158,0,0,0,234,0,234
2023,9,81,05,2,1,1230,1260,84,80,80,0,84,0,80,0,80
2023,9,81,06,2,1,1629,1734,71,71,71,0,158,0,158,0,158
2023,9,81,07,2,1,841,1020,68,41,47,0,68,0,41,0,47
2023,9,81,08,2,1,1680,1680,232,56,56,0,232,0,56,0,56
2023,9,81,09,2,1,810,810,26,23,23,0,26,0,23,0,23
2023,9,81,71,2,1,3420,3780,291,297,288,0,399,0,402,0,393
2023,9,81,01,2,2,2820,3870,160,171,170,0,177,0,188,0,187
2023,9,81,02,2,2,2430,2820,169,125,125,0,201,0,160,0,160
2023,9,81,03,2,2,11895,16182,1215,1007,984,14,1482,4,1429,4,1403
2023,9,81,04,2,2,7250,9120,30,1173,1144,0,61,0,2345,0,2290
2023,9,81,05,2,2,3450,3720,150,106,106,0,150,0,106,0,106
2023,9,81,06,2,2,7110,8912,910,801,795,0,1516,0,1344,0,1336
2023,9,81,07,2,2,1596,1596,254,221,227,0,254,0,221,0,227
2023,9,81,08,2,2,4824,4894,601,173,140,0,610,0,175,0,142
2023,9,81,09,2,2,3662,3662,65,96,96,0,65,0,96,0,96
2023,9,81,71,2,2,21366,26588,4435,3864,3879,7,6042,7,5377,7,5382
2023,9,81,72,2,2,1920,1920,95,96,95,0,190,0,192,0,190
2023,9,81,01,2,3,3911,6304,671,264,278,3,677,3,272,3,284
2023,9,81,02,2,3,2475,3600,638,366,372,0,1382,0,547,0,539
2023,9,81,03,2,3,1680,2580,884,524,524,0,68,0,796,0,832
2023,9,81,04,2,3,900,1320,0,171,166,0,0,0,342,0,332
2023,9,81,05,2,3,2820,3150,245,97,97,0,245,0,97,0,97
2023,9,81,06,2,3,2010,3030,123,123,123,0,246,0,246,0,246
2023,9,81,07,2,3,2730,3090,441,256,248,0,547,0,309,0,296
2023,9,81,71,2,3,18610,23420,4827,3608,3608,0,7348,0,5437,0,5423
2023,9,81,72,2,3,750,750,49,50,49,0,98,0,100,0,98
2023,9,81,02,2,4,1500,2220,303,109,109,0,303,0,109,0,109
2023,9,81,03,2,4,2580,3540,0,0,0,0,0,0,0,0,0
2023,9,81,71,2,4,13716,20088,4957,2865,2764,0,6639,0,4031,0,3897
2023,9,91,04,1,2,690,780,257,205,208,0,257,0,205,0,208
2023,9,91,05,1,2,4410,6630,1458,1036,1053,0,2464,0,1636,0,1657
2023,9,91,01,1,3,2340,3210,1275,590,605,0,2437,19,844,19,862
2023,9,91,02,1,3,1800,3720,206,142,150,0,228,0,157,0,162
2023,9,91,05,1,3,3690,5700,2434,1332,1406,284,4143,42,2024,24,2053
2023,9,91,02,1,4,5640,11280,1334,432,347,0,2370,0,864,0,702
2023,9,91,05,1,4,2280,3750,1256,795,769,251,2307,71,1071,61,1029
2023,9,91,01,2,1,510,750,20,88,86,0,35,0,97,0,95
2023,9,91,02,2,1,450,720,0,27,27,0,0,0,54,0,54
2023,9,91,03,2,1,270,360,77,52,49,0,88,0,61,0,57
2023,9,91,04,2,1,2566,2901,171,81,79,0,171,0,81,0,79
2023,9,91,01,2,2,3912,4708,151,403,400,0,285,0,681,0,673
2023,9,91,02,2,2,1980,2460,413,142,133,0,413,0,142,0,133
2023,9,91,04,2,2,5160,6362,671,253,250,0,671,0,253,0,250
2023,9,91,02,2,3,900,1800,352,158,165,0,732,0,316,0,328
2023,9,91,04,2,3,810,810,163,149,141,0,163,0,149,0,141
2023,9,91,05,2,3,6480,12960,1880,936,1120,0,3760,0,1872,0,2240
2023,9,91,02,2,4,2220,3900,510,136,114,0,511,0,137,0,115
2023,9,92,71,1,1,1200,1200,479,296,286,0,966,0,592,0,570
2023,9,92,71,1,2,5790,7980,2564,1804,1772,294,4681,151,3226,140,3155
2023,9,92,71,1,3,11550,15480,5003,2871,2844,94,8591,38,4864,35,4837
2023,9,92,71,1,4,15567,24570,7882,4785,4813,1474,14050,939,7017,847,7002
2023,9,92,01,2,1,5031,7551,0,115,113,0,0,63,100,63,100
2023,9,92,01,2,2,11802,18312,116,744,713,0,46,30,988,34,989
2023,9,92,71,2,2,3150,3150,2982,1491,1421,0,5796,0,2975,0,2842
2023,9,92,01,2,3,900,1800,178,59,37,224,62,74,21,47,10
2023,9,92,71,2,3,7049,8971,1829,1829,1829,51,2387,45,2406,51,2387
2023,9,92,01,2,4,1650,2190,124,102,102,0,196,0,163,0,163
2023,9,92,71,2,4,34800,5100,1184,846,824,32,1994,10,1528,16,1492
2023,10,15,07,1,1,1085,1550,374,364,364,0,820,0,799,0,799
2023,10,15,71,1,1,5717,6634,1416,1019,982,0,2306,0,1720,0,1652
2023,10,15,09,1,2,3069,4774,1559,1253,1253,0,3688,0,2250,0,2255
2023,10,15,71,1,2,12679,17453,7109,3072,2823,1,12243,1,5520,1,5174
2023,10,15,03,1,3,1488,2046,598,595,596,0,953,2,926,2,926
2023,10,15,07,1,3,930,1054,858,860,858,0,894,0,896,0,894
2023,10,15,09,1,3,1550,2139,347,149,142,0,694,0,298,0,284
2023,10,15,71,1,3,31465,48453,21603,12518,12179,100,42023,58,23653,62,22889
2023,10,15,72,1,3,2511,3782,801,463,478,0,1563,0,925,0,959
2023,10,15,71,1,4,17236,24521,11752,6672,6511,228,22589,108,12655,92,12306
2023,10,15,71,1,5,7626,11904,4499,2458,2403,277,8429,126,4683,130,4544
2023,10,17,71,1,1,2573,3410,638,409,410,0,1282,0,818,0,820
2023,10,17,01,1,2,1271,1798,115,115,115,0,223,0,223,0,223
2023,10,17,71,1,2,8432,12958,4658,3643,3651,9,9339,7,7299,7,7299
2023,10,17,02,1,3,1364,2728,351,342,351,0,702,0,684,0,702
2023,10,17,71,1,3,12183,21049,7082,4462,4355,23,14200,21,8877,19,8644
2023,10,17,71,1,4,6944,11129,3342,3291,3234,15,6435,15,6504,15,6389
2023,10,17,02,2,1,806,1612,164,134,132,0,328,0,268,0,264
2023,10,17,03,2,1,1241,1705,35,80,80,0,38,0,128,0,128
2023,10,17,04,2,1,880,1190,197,125,120,0,428,0,249,0,241
2023,10,17,06,2,1,1488,2852,248,220,228,0,448,0,408,0,424
2023,10,17,07,2,1,745,1256,113,119,113,0,224,0,236,0,224
2023,10,17,09,2,1,1008,1008,181,178,181,0,364,0,359,0,364
2023,10,17,71,2,1,1953,1953,549,396,378,0,972,0,612,0,585
2023,10,17,01,2,2,5270,8618,1078,844,834,0,1418,0,1148,0,1142
2023,10,17,02,2,2,4688,9040,738,742,738,0,1475,0,1481,0,1475
2023,10,17,03,2,2,7751,13289,1185,1217,1210,0,2200,0,2178,0,2166
2023,10,17,04,2,2,5092,7394,578,549,449,0,1474,0,921,0,822
2023,10,17,05,2,2,1364,1581,98,80,79,1,124,1,105,1,104
2023,10,17,06,2,2,6765,11011,1411,1359,1331,0,2410,0,2318,0,2277
2023,10,17,07,2,2,3007,3596,566,573,566,0,1128,0,1141,0,1128
2023,10,17,08,2,2,2170,2418,206,210,206,0,0,0,406,0,394
2023,10,17,09,2,2,1116,1333,77,80,77,0,152,0,158,0,152
2023,10,17,71,2,2,18391,31356,4074,2981,2962,0,7789,0,5691,0,5633
2023,10,17,01,2,3,1550,2480,82,86,82,0,128,0,132,0,128
2023,10,17,02,2,3,4836,9672,0,168,168,0,472,0,336,0,336
2023,10,17,03,2,3,1674,2480,98,98,98,0,140,0,144,0,140
2023,10,17,06,2,3,2791,3953,1006,795,782,0,1763,0,1427,0,1419
2023,10,17,08,2,3,930,1178,73,43,42,0,0,0,85,0,82
2023,10,17,71,2,3,15487,29063,2979,2781,2776,0,6070,0,5543,0,5537
2023,10,17,71,2,4,8060,11470,175,165,175,0,325,0,310,0,325
2023,10,18,71,1,1,2666,3782,869,769,765,0,1715,0,1538,0,1507
2023,10,18,07,1,2,806,1085,74,75,74,0,148,0,150,0,148
2023,10,18,71,1,2,5208,7316,2757,2166,2288,0,5397,0,4195,0,4436
2023,10,18,05,1,3,9300,9300,2845,2841,2845,0,5690,0,5682,0,5690
2023,10,18,10,1,3,1922,3844,1253,554,555,0,2506,0,1108,0,1110
2023,10,18,71,1,3,40238,59210,20704,15836,16089,150,36037,49,28075,121,28524
2023,10,18,72,1,3,1240,2201,752,530,540,0,1656,0,1060,0,1072
2023,10,18,03,1,4,2639,6076,1198,1130,1198,0,2485,0,2322,0,2485
2023,10,18,71,1,4,33387,47554,21105,14351,14593,929,34396,319,24510,311,24910
2023,10,19,01,1,1,2976,4495,247,251,242,0,494,0,502,0,484
2023,10,19,02,1,1,1240,1705,258,147,159,0,429,0,259,0,280
2023,10,19,04,1,1,930,961,400,284,286,0,800,0,568,0,572
2023,10,19,06,1,1,1550,1798,59,57,57,0,118,0,114,0,114
2023,10,19,71,1,1,1271,1953,524,416,409,0,985,0,789,0,773
2023,10,19,01,1,2,806,992,70,72,70,0,131,0,135,0,131
2023,10,19,02,1,2,4092,5239,178,104,109,0,331,0,201,0,212
2023,10,19,71,1,2,14787,23312,4105,3362,3307,7,7464,7,6237,7,6142
2023,10,19,01,1,3,4185,6355,463,465,463,0,926,0,930,0,926
2023,10,19,02,1,3,18724,30349,3912,2354,2422,41,7649,19,4529,19,4657
2023,10,19,04,1,3,9412,13086,5475,3049,3053,0,9684,0,5290,0,5301
2023,10,19,71,1,3,8494,14787,3531,1294,1182,0,6369,0,2029,0,1818
2023,10,19,01,1,4,4650,7068,1228,1203,1228,0,2456,0,2406,0,2456
2023,10,19,02,1,4,25947,39215,9312,4642,4977,606,17978,141,9134,149,9762
2023,10,19,04,1,4,7037,9021,3161,1636,1641,181,4569,63,2439,62,2470
2023,10,19,71,1,4,8029,10013,5369,2968,2916,0,10738,0,5887,0,5780
2023,10,19,02,1,5,3410,4309,1574,450,529,380,2022,204,659,228,736
2023,10,19,01,2,1,698,698,374,370,374,0,750,0,741,0,750
2023,10,19,02,2,1,2294,3999,180,91,96,27,403,8,157,12,174
2023,10,19,03,2,1,1302,1519,182,154,133,0,273,0,238,0,207
2023,10,19,04,2,1,496,806,96,47,47,0,199,0,81,0,81
2023,10,19,05,2,1,744,1488,108,93,93,0,213,0,183,0,183
2023,10,19,06,2,1,651,651,107,107,107,0,207,0,207,0,207
2023,10,19,01,2,2,2790,2828,488,466,484,0,1018,0,941,0,973
2023,10,19,02,2,2,8586,13994,880,647,647,64,1643,19,1239,19,1229
2023,10,19,03,2,2,3799,6295,931,594,564,0,1271,11,1171,0,1125
2023,10,19,04,2,2,713,713,225,221,225,0,89,0,221,0,217
2023,10,19,05,2,2,1349,1442,32,32,32,0,45,0,45,0,45
2023,10,19,06,2,2,1829,2201,366,349,334,0,653,0,640,0,608
2023,10,19,71,2,2,6475,7391,2128,865,805,0,3388,0,1416,0,1334
2023,10,19,01,2,3,4867,5332,1246,842,840,0,2759,0,1683,0,1650
2023,10,19,02,2,3,5692,8817,390,245,239,0,759,0,475,0,461
2023,10,19,03,2,3,2697,4232,150,188,188,0,155,0,217,0,217
2023,10,19,04,2,3,899,1023,736,547,563,0,1210,0,930,0,954
2023,10,19,05,2,3,806,806,261,168,166,0,368,0,230,0,227
2023,10,19,06,2,3,1023,1674,213,162,162,0,426,0,324,0,324
2023,10,19,71,2,3,3937,5642,1195,621,596,0,1776,0,940,0,903
2023,10,19,02,2,4,3218,5828,804,559,560,0,1608,0,1118,0,1120
2023,10,19,05,2,4,1736,2604,869,229,233,0,1413,0,271,0,270
2023,10,19,71,2,4,2976,4960,691,154,130,0,1382,0,308,0,260
2023,10,32,01,2,1,920,1400,44,57,57,0,84,0,112,0,112
2023,10,32,02,2,1,2108,2883,210,216,216,0,417,0,417,0,417
2023,10,32,03,2,1,1464,2931,557,351,339,0,1086,0,697,0,666
2023,10,32,04,2,1,3699,19177,634,650,634,0,2042,0,2107,0,2042
2023,10,32,05,2,1,10156,10810,1096,1126,1166,0,2529,0,2623,0,2725
2023,10,32,06,2,1,341,465,20,20,20,0,40,0,40,0,40
2023,10,32,07,2,1,279,279,96,97,96,0,140,0,140,0,140
2023,10,32,08,2,1,1085,1085,605,610,605,0,1185,0,1195,0,1185
2023,10,32,10,2,1,652,977,178,178,178,0,284,0,281,0,284
2023,10,32,11,2,1,248,248,87,78,76,0,152,0,154,0,152
2023,10,32,13,2,1,4233,6504,749,642,646,0,1518,0,1252,0,1251
2023,10,32,14,2,1,558,682,412,420,412,0,824,0,840,0,824
2023,10,32,15,2,1,217,372,40,35,40,0,81,0,71,0,81
2023,10,32,17,2,1,496,558,170,164,170,0,340,0,328,0,340
2023,10,32,18,2,1,33661,44353,1470,2136,2118,2,3203,2,4968,2,4926
2023,10,32,71,2,1,930,1302,308,308,308,0,616,0,616,0,616
2023,10,32,72,2,1,372,372,130,128,126,0,130,0,128,0,126
2023,10,32,73,2,1,4479,6284,1871,1617,1648,0,3691,0,3062,0,3113
2023,10,32,76,2,1,217,341,3,3,3,0,3,0,3,0,3
2023,10,32,79,2,1,124,124,58,56,58,0,116,0,112,0,116
2023,10,32,01,2,2,19488,38018,3882,4019,3927,0,8225,0,8191,0,8008
2023,10,32,02,2,2,12615,17635,1835,1874,1835,21,3321,21,3388,21,3321
2023,10,32,03,2,2,12228,21567,2417,1938,1890,0,5166,0,3908,0,3791
2023,10,32,04,2,2,12067,23830,1292,1306,1292,0,3409,0,3457,0,3400
2023,10,32,05,2,2,19045,23977,2262,2287,2319,0,5575,0,5060,0,5164
2023,10,32,06,2,2,2939,3757,392,388,392,10,773,10,768,10,773
2023,10,32,07,2,2,2294,3999,625,616,625,0,1249,0,1241,0,1249
2023,10,32,08,2,2,10699,15580,3034,2950,3034,0,6203,0,6028,0,6203
2023,10,32,09,2,2,2511,2511,1107,756,746,0,2447,0,1509,0,1491
2023,10,32,10,2,2,5208,6448,532,532,532,0,988,0,988,0,988
2023,10,32,11,2,2,5704,8122,1560,1553,1560,0,3209,0,3107,0,3119
2023,10,32,12,2,2,9149,12297,1651,1628,1642,0,3105,0,3082,0,3105
2023,10,32,13,2,2,11936,12944,2236,1812,1828,0,4715,0,3675,0,3685
2023,10,32,14,2,2,5348,6663,1931,1907,1926,0,3860,0,3810,0,3850
2023,10,32,15,2,2,3410,4433,958,952,951,0,1664,0,1593,0,1592
2023,10,32,16,2,2,3038,3038,1338,769,766,41,1733,39,1209,41,1213
2023,10,32,17,2,2,8228,10828,2937,1780,1772,16,5621,10,3766,10,3712
2023,10,32,18,2,2,58102,83112,3233,4335,4307,0,8319,0,10528,0,10472
2023,10,32,71,2,2,3880,4640,996,985,996,0,1722,0,1705,0,1722
2023,10,32,72,2,2,9012,12016,2720,2425,2442,0,4338,0,4135,0,4202
2023,10,32,73,2,2,60143,85628,25312,19970,20214,596,43831,559,34173,588,34593
2023,10,32,74,2,2,7389,9329,2372,2349,2360,7,3639,7,3593,7,3615
2023,10,32,75,2,2,4840,4920,1323,1279,1228,0,2682,0,2541,0,2572
2023,10,32,76,2,2,868,899,344,201,207,0,688,0,402,0,414
2023,10,32,77,2,2,1860,3209,1264,1246,1259,2,2507,2,2471,2,2498
2023,10,32,78,2,2,6128,10722,1237,1087,1088,13,2417,2,2047,0,2048
2023,10,32,79,2,2,4402,7564,700,714,700,0,1400,0,1428,0,1400
2023,10,32,01,2,3,28677,56559,3808,4066,4012,0,8302,0,8370,0,8223
2023,10,32,02,2,3,9516,13028,1786,1699,1667,0,3300,0,3134,0,3096
2023,10,32,03,2,3,11717,17744,4176,3462,3473,0,8543,0,6885,0,6874
2023,10,32,04,2,3,7379,21605,797,806,797,0,1912,0,1930,0,1912
2023,10,32,05,2,3,11005,13423,1568,1560,1612,0,4170,0,4069,0,4200
2023,10,32,06,2,3,6014,7316,168,167,168,0,336,0,334,0,336
2023,10,32,07,2,3,3069,5301,1426,1404,1424,0,2967,0,2780,0,2817
2023,10,32,08,2,3,7492,11237,2471,2424,2471,0,5028,0,4859,0,4959
2023,10,32,09,2,3,8823,12501,2082,2096,2082,0,3764,0,3793,0,3764
2023,10,32,10,2,3,5691,7328,1141,1118,1141,0,2286,0,2237,0,2286
2023,10,32,11,2,3,3193,5115,533,528,524,0,1218,0,1054,0,1038
2023,10,32,12,2,3,2015,2542,1236,1226,1236,0,2640,0,2386,0,2387
2023,10,32,13,2,3,4918,6834,401,380,401,0,842,0,802,0,842
2023,10,32,14,2,3,10568,13305,2962,2945,2962,0,5797,0,5768,0,5797
2023,10,32,15,2,3,4588,4805,1579,1568,1579,0,2940,0,2922,0,2940
2023,10,32,16,2,3,4453,4453,2494,1511,1519,0,2709,0,2166,0,2157
2023,10,32,17,2,3,6206,10329,565,439,471,3,1400,3,1052,3,1186
2023,10,32,18,2,3,19740,27975,2211,2198,2187,0,4702,0,4615,0,4594
2023,10,32,71,2,3,9926,10846,3604,3568,3604,0,4369,0,4322,0,4369
2023,10,32,72,2,3,5270,8060,1334,1316,1334,0,2668,0,2632,0,2668
2023,10,32,73,2,3,57643,74194,26768,22887,22973,0,51657,0,43132,0,43245
2023,10,32,74,2,3,14754,20573,2604,2466,2476,1,4892,3,4610,1,4636
2023,10,32,75,2,3,2852,2976,1129,991,1010,0,2658,13,1980,0,2000
2023,10,32,77,2,3,2512,5441,726,661,683,12,1781,12,1637,12,1694
2023,10,32,78,2,3,2480,4960,1812,1810,1812,0,3624,0,3620,0,3624
2023,10,32,01,2,4,91352,166974,10378,10440,10668,809,21031,158,21549,137,22077
2023,10,32,02,2,4,15478,23112,1266,1285,1266,0,2720,0,2630,0,2583
2023,10,32,03,2,4,18538,30938,4410,4282,4232,0,8808,0,8490,0,8384
2023,10,32,04,2,4,16275,16275,1425,1370,1425,0,2850,0,2740,0,2850
2023,10,32,05,2,4,13079,18507,4023,3865,3919,0,13726,0,8171,0,8063
2023,10,32,06,2,4,1426,1829,889,570,562,0,2148,0,1130,0,1094
2023,10,32,07,2,4,3308,5704,647,564,567,0,1310,0,1124,0,1130
2023,10,32,08,2,4,13176,9083,612,572,612,0,1314,0,1234,0,1314
2023,10,32,09,2,4,1271,1891,919,907,919,0,1838,0,1814,0,1838
2023,10,32,10,2,4,3844,5146,444,434,444,0,870,0,844,0,870
2023,10,32,11,2,4,1395,1612,154,154,154,0,308,0,308,0,308
2023,10,32,12,2,4,8129,9362,844,836,844,0,1554,0,1546,0,1554
2023,10,32,13,2,4,10047,12295,2267,2095,2115,0,3938,0,3601,0,3616
2023,10,32,14,2,4,3100,3100,254,252,254,0,508,0,504,0,508
2023,10,32,15,2,4,4433,4433,544,539,544,0,544,0,539,0,544
2023,10,32,16,2,4,18724,21235,4518,2213,2142,0,7128,0,3286,0,3163
2023,10,32,17,2,4,13564,29562,3064,2741,2765,0,5980,0,5469,0,5531
2023,10,32,18,2,4,46773,78537,7556,8132,8033,0,18392,0,20346,0,19992
2023,10,32,71,2,4,17129,21753,5831,5713,5705,0,7033,0,6901,0,6907
2023,10,32,72,2,4,3782,5580,1088,1078,1088,0,2136,0,2116,0,2136
2023,10,32,73,2,4,62291,89686,23009,18116,18329,244,53384,183,42196,183,42792
2023,10,32,74,2,4,12399,19839,3235,2898,2898,0,5991,0,5510,0,5489
2023,10,32,75,2,4,10850,11222,4013,3970,4013,0,8007,0,7912,0,8007
2023,10,32,76,2,4,12425,21428,3757,1880,1919,0,6796,0,2989,0,3064
2023,10,32,78,2,4,12115,14690,2304,2033,2049,0,4537,0,3830,0,3831
2023,10,32,79,2,4,1829,2945,615,600,559,0,1134,0,1200,0,1134
2023,10,33,01,1,1,3441,6882,1071,1054,1038,0,2142,0,2108,0,2076
2023,10,33,02,1,1,5518,11036,1058,1043,1058,0,2116,0,2086,0,2116
2023,10,33,06,1,1,1488,2170,292,285,292,0,584,0,570,0,584
2023,10,33,11,1,1,3627,7254,376,281,300,0,752,0,562,0,600
2023,10,33,12,1,1,1608,2408,194,84,86,0,388,0,168,0,172
2023,10,33,13,1,1,2139,3627,118,116,118,0,236,0,232,0,236
2023,10,33,15,1,1,4495,7719,577,569,573,2,1157,2,1141,2,1149
2023,10,33,18,1,1,2821,4495,391,384,391,0,782,0,768,0,782
2023,10,33,19,1,1,1705,3410,187,187,187,0,316,0,314,0,316
2023,10,33,20,1,1,4743,9486,1375,1056,1069,200,2554,118,1996,116,2024
2023,10,33,22,1,1,7006,13950,951,935,951,0,2013,0,1872,0,1896
2023,10,33,23,1,1,1984,3968,636,609,629,0,1272,0,1218,0,1258
2023,10,33,25,1,1,1550,3100,449,249,238,0,898,0,498,0,476
2023,10,33,27,1,1,1116,1240,227,217,217,0,454,0,434,0,434
2023,10,33,28,1,1,2015,4030,149,150,149,0,288,0,290,0,288
2023,10,33,29,1,1,3099,4247,497,493,497,0,994,0,986,0,994
2023,10,33,72,1,1,6246,11526,1963,1791,1806,0,3926,0,3582,0,3612
2023,10,33,74,1,1,24583,49166,10343,7758,7666,27,18188,27,13308,27,13135
